state,district,tehsil,village,lgd_code,khasra_no,guid
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,236,d5d7d18f-f6e0-4634-8455-fe1f5c9a002a
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,106,3b129573-95ef-49c9-a959-da0064e45443
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,813,42ed179a-40d7-4f2d-be0c-f473ace50805
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,88,1509142a-6993-4eba-9836-45f61103e91f
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,107,382182d8-05dd-4c2c-94f8-d345f6b6e894
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,406,05a6f6d5-558d-4252-97a9-59409088b336
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,376,c5ba9780-d2cd-4396-b835-54fba0211bc4
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,14,d21bad4e-2cd6-46d8-805b-b7abf276234b
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,212,94c69945-cf59-4e51-aa7d-108b479bf837
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,196,c14a44fc-162e-4469-b154-d076adf1b125
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,311,4a7ad18f-881e-4c10-b14b-159d82408dcb
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,115,4a375a25-ce3d-4fb4-9b45-4f9de8883cab
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,5,0d6c4ca4-06b8-4620-934e-0ffc2d5628ae
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,397,5f5693bd-3820-44f3-8df8-9743c40c137f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,805,a06be4c5-e5e6-47b8-a00f-5cb8bb7ee79f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,299,cc939dc3-fbca-48ca-a530-4a6932e4a60b
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,498,e6e75850-30f0-4add-8ffa-5e8fdf7350a5
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,173,97de62e5-71e1-4e5a-85c3-b3ec1a7f8f32
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,98,ab51eb58-01c1-47e2-b0bb-d29cb37255db
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,300,f1811183-cdd3-4efd-b229-9ba45e25fe99
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,371,076f4e3f-75eb-47c1-9f9d-b37981e15ee0
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,236,37ae5c5d-d780-4b04-987e-b3c0d56a0245
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,106,7fc2496c-69c4-417f-8aef-277139a99aee
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,372,0af512ba-0a60-45d4-81dc-b11e6e011b5c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,870,d1d33590-95fa-4c34-818c-571e33b0b34f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,718,bafef521-54ca-404a-8d97-4aaf4fbc7f1d
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,365,867ecd7c-8bf6-42c1-bcf7-2adf20b42a01
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,231,220ce926-4533-4c47-9de7-db90bdf066bd
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,98,4a35ff37-a6af-44cf-a036-f8984892f5a7
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,531,db2688bc-98fc-4747-a469-95999bbe8a8e
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,237,9c3d3349-6d97-4fa4-81df-feec75c766a8
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,647,ba0c0db0-4da4-4ec8-9528-5cfe885edd46
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,679,583c2b79-a11d-405b-ba0f-7a4814776b1d
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,854,f6e30afa-858a-4ac1-83fc-4498367872e4
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,594,688fea4d-a884-4bd2-9c37-43c14183c43d
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,388,973c8345-b1c7-4d85-bb95-c13294c21608
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,389,62296340-a96b-4aa1-8f58-09cae8f611fb
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,6,4eb8aa14-90a6-4f0e-a23d-bc072a809615
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,135,b1fa71f2-9f62-4fde-8a7c-bd1a2f06f5a9
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,214,4dcb844e-83f8-4304-bf28-c192e110e213
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,238,d0057d6d-e2ed-4aaf-9e7a-0ba755e1d8b5
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,765,16caa0a0-cd3b-47ae-a38b-6dffffebaea0
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,43,174e22a2-42eb-4265-b21d-3ab85c6fe81f
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,826,9d0dd7c6-09c2-4ef2-9579-291d134b4705
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,375,eebde3e9-48ad-433b-b2b0-ac84db1a4018
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,16,795c050e-94ed-4cff-86a8-73f9e8b1cf5e
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,115,46e4050e-be8c-4abc-ad93-1a179eaf8f2a
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,762,15d439d9-fa78-43e3-b6f1-9db2b4a7ca1a
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,442,b5bc1693-d68c-4564-81ad-182effbdb5ad
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,361,79b016d9-f90d-48e7-a630-6526d27ce88b
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,187,8da9ac59-238b-4d93-9ef3-b406b3c0b228
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,124,00ddd86b-97f6-48ae-bb7e-70dc01c6b1fa
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,267,ee574987-4ade-4d18-9415-2a253e94a7cd
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,474,fbdf997d-7266-4e1d-a1eb-5e1e04c331b0
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,282,6b7c9371-b499-43b2-ae64-bb4aa1911e19
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,335,2bc0ef92-85f7-4dfc-afa5-66d342657c4e
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,314,99e1e7c1-ed89-464a-8c97-ceedc2775484
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,307,1188e4dc-5050-4774-842a-124fcdf02cdd
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,4,b8b57508-3cdd-438e-9a9f-a972cc7530dd
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,118,1fbd921a-0ed3-4c54-afa2-acb39aef2dfe
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,47,c11ba156-f55a-4546-80f3-d3754b071167
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,293,0a5c4477-5bde-41cf-9a44-7f0c86f954c6
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,386,ca9ad743-4b04-42f1-a73e-5847d85c0e89
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,590,c3a5703d-b73c-4a06-9752-8a92dd537320
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,894,b4952167-b0df-41ca-a54e-a8973058e90e
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,192,5ec45316-221c-4aeb-a196-b5a122019695
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,833,c4d88e8d-e174-439c-ae46-e5a011d1da60
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,539,4d1ad929-2473-4397-b25d-130bda379477
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,126,19cd8f46-ce65-4e34-9f0f-cc56bf135217
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,415,f9fa8ec7-cc01-4ee5-975b-98ef0ac92794
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,148,f5082323-5d0e-4c49-a0bd-1fa3ab03585c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,535,690f094a-aa0b-4765-9fb1-2335c23ec54c
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,303,8df26cc4-8281-4d56-b037-07d0cf88a242
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,153,3b355246-72d5-4c25-b469-1a4f5177dd69
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,124,5f77d7b5-d6ab-440b-9bfa-2a3b5fcb9d6e
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,481,e718ff27-e2ab-4ae3-bb2f-4ed0cafafb7f
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,12,f8a28a05-b79e-498e-99a8-669f5d7ee322
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,56,c9a2a17c-2e6e-44b8-b185-677d49ef5873
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,684,23834b2d-59ec-4bd9-b8e6-a45e84fe6573
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,223,1875a852-4de9-4fa1-b22c-504ce32d7359
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,387,bbac1ac6-976e-42c0-b5d8-0f3af3ab7879
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,585,2a4c90eb-ae0c-4875-af0a-baf16e7ca5e1
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,60,7c4acd70-2661-400a-808b-4d113c7c0c01
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,323,a1927a53-04a4-4516-ac05-5d4cdb8dd73d
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,495,7c48ad9e-e874-4cc5-a551-824bda22afe3
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,608,70360f23-7a16-467d-a895-fc313c7f8393
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,228,1206e45c-be33-4d13-8ee7-9e2e81709666
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,327,e3fe821b-a4e3-4805-88c8-c0613ef7206d
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,174,4afb7f3a-9bc1-4948-bee0-76f63a18afc8
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,133,67662a8c-aa66-466c-bfdd-bb966bcb9405
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,114,eccf7ea6-5113-414c-81c7-f50da2cacef3
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,31,2a44c7b2-50f6-4dff-851e-8927f6b2bc11
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,187,12148e54-7606-4217-8345-25d5afcf1622
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,78,b037d564-4d08-4663-86d1-5320e0053d41
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,321,da0d244a-fb83-4ba9-beeb-5981ad107e59
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,566,570e2ff7-6acd-485d-82fb-9486607b40aa
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,544,0f2174dc-e922-4ecb-b581-b68cec87a723
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,272,082c293c-c7f6-4bcb-9144-770b9303a753
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,37,78158ec4-d8cb-4e74-acc4-d57fa4509bcb
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,317,e5fb4722-1ddb-4803-9931-569666b4ea5a
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,455,379b500c-f92e-4184-90f8-5adf3207d959
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,232,ea345307-568e-4675-997a-6d8b7e543eb4
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,76,d8fece13-7710-4cd7-ba2a-838368e253f3
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,299,0ffaf6a2-324d-453e-8d7d-30b60bd80cdb
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,328,e587e52f-eafa-49ff-baaf-97d57b7ab401
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,314,a60f795e-7099-4303-80a0-a5cd6f4c6080
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,546,ef740cf0-21dd-45aa-82f9-481f7683a24b
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,743,b9b41a6d-3c11-41b5-b72e-2782b2455266
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,191,ad976f96-6a8e-4b34-b30e-8c7ad59438f8
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,472,2344f1f3-89dc-41a9-ab57-c852b1a04779
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,70,0bc9f280-409c-47e3-abd1-0ebde9e431e7
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,376,ce2cbe59-27e7-4f82-a064-a9e421af6d6e
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,392,307ac63d-121d-4203-aa7a-4d2297a57fd6
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,510,2e2b41db-dfe1-4493-a2b7-5ca5a4e24b4d
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,513,006b9381-d989-4689-9f37-2630396bd53d
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,454,4e6c527f-137b-4e96-9079-6ce656e42484
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,36,bb3a2a2e-2217-417f-8f79-970f7a747512
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,103,9cfa9a32-8d1e-41ca-a0c1-68812b4114ac
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,443,099a056b-c1cc-47c0-805e-ec7ddb702293
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,241,0d1235f1-3129-465f-ace0-0f4982ce915a
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,164,cafa3efb-ba33-4f20-a0a3-bba3bf270806
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,108,4079af68-3e5b-453a-94c5-4eef080698a5
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,202,54136441-3b8f-4fcd-b5b6-a288611464f5
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,575,2a0214e4-80ac-42a1-8b89-40c111b255ac
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,139,c16d1eaa-4ca0-4401-a03d-f79aa57b3381
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,851,db06ed91-e02f-4c4a-ba86-ae45be0764b1
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,73,8d7ad915-ac09-4503-ab1e-ee10b20961ed
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,782,dbb15d60-35d7-4d29-bacd-06f3cd4fcd67
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,247,d161388a-2d84-427b-be6c-c6c3b84f4443
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,333,7183d457-d9bb-4294-8520-3fabf31dc5af
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,196,3a7f4b0f-984b-4753-b972-a7af41eedea4
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,129,675b0bc3-9970-4971-aba1-46eaef4a4779
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,52,ee0f8670-1a0c-41c3-8a2a-770774bf657e
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,467,91bd480f-8b3c-4b08-8c8c-e296957f7cd0
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,181,66ca54c4-b18c-4940-823d-1d3df833fcb2
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,470,e4801020-efc8-4442-8758-47b71ab7478c
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,102,70d98c4b-0d6d-49ca-ba4f-ed1a4d21f8f7
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,486,701847f8-089d-4a9a-a2ba-de894798f48b
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,212,eea3c9cb-d30e-4557-8bf6-268aaf67c435
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,360,4627b9c2-4b17-412a-8443-a42387a08294
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,125,f487fdd7-f5d3-4824-a885-188b9f27ab43
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,350,11d52d9d-0ed6-4945-8d83-fa621684a630
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,551,12b5ea93-fec6-49dc-b448-0b46705eb01f
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,488,34128126-2d78-4238-8b22-7461b007f5ef
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,39,682f8aa9-6984-4c88-9cb1-4068ea059ee9
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,615,dc8c8cde-e88d-436a-a163-9135d2c8670a
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,111,1b76848b-77c2-42bd-bc19-6f0fa3f2e5cc
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,230,5ede804b-31b9-4c2e-b4d6-e0bfb915bf43
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,812,74cf90d3-adc4-4b26-8a87-07f8f3d9a5e9
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,345,2eeb1fa4-8228-4d76-9412-2abe4266940e
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,33,735954fa-fae0-4f85-a1fb-24d504dc9aaf
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,318,f6d574ae-f34a-4167-bf73-d3809545de95
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,83,ba8412f3-9ea8-4315-9ae5-9d30ba5568b2
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,689,271bf920-6c97-4293-992d-e50520bd84d3
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,140,baae49fa-0c75-4917-aeb3-484289d41e35
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,506,4aa2a935-5879-4d5a-b65a-71fe61947bb4
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,702,34cf1173-62fb-4631-8a5f-5e9ee7b65eeb
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,95,0627fb2a-c373-4919-91ee-a2e8ff0c986d
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,132,6c3576d8-34d5-4471-87ce-3564a2876bc7
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,249,3f1208b7-0059-489d-8626-d65abae8e563
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,268,f8262f76-2352-4f98-9ff5-cbd908c383d2
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,357,c21cc0f0-4106-45fd-8e98-bee2e41e9349
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,47,4e876ae1-41fa-43de-b480-1130105198f0
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,688,dec7abce-1897-42b2-bd83-ffc0a503069b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,761,ceb8e123-1067-49a9-8542-3ac56bab0565
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,5,5d67537f-432c-4566-9130-dd79aeb160bf
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,259,c27f324d-0009-4e68-a528-be6237c34ab1
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,96,40ad519e-6d3e-4ac9-ad33-b324ee43784b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,477,e98191b9-bb3b-4376-abc7-b94305dfec16
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,354,259ee374-9ff3-48dd-a0e8-d11943f0705b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,364,b2d01015-8ed2-41f7-983e-7ee219d28afe
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,119,95c63f53-a494-4e85-bf87-e579f828a17d
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,794,da0e05cc-427b-4366-9015-17b31b38cc95
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,150,fe3b322f-f33f-4e2d-a355-1b02a04bb6c6
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,11,7d1a7e86-0881-4a4f-98e6-34398a47b63a
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,779,c6098a1d-c5d9-40ef-9d6f-18f1474e5aa4
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,494,d19e304a-2c1b-446d-8bcc-03319d24d0a4
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,695,d7b619dc-9c80-4051-b4e9-b5777fd60288
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,413,8c6ddbef-d90f-4592-bffe-7d489b6ff441
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,459,6bec0eb7-787e-4fd9-aa68-e14e174e2804
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,375,d4cf7735-adb1-4298-bf2a-705e59123e16
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,784,3ce3b8f7-a304-44d4-8180-91a9507471e6
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,273,8b1259e7-663b-4c0a-a404-1ba10805f77b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,517,77d84416-d372-476b-979d-019488ac4455
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,56,ef7aba97-7b9c-427f-9e58-20f905be4d33
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,671,966e648d-d757-450f-b350-ed24d291e6a3
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,286,3d671bfa-c228-4d8f-bc64-8449b759b34a
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,516,8a6cb06b-4b0f-44be-84e3-660cb155ecbf
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,121,06771ebc-5794-4b8b-8568-6eaf045aeddf
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,203,b6fb8bd2-46c1-4231-bf65-b0fb4a245943
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,451,b9a060d1-012a-4fb9-bec5-f729449b3ea9
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,211,0f96d25a-d019-440d-870e-6ee34edac28b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,785,c47c172c-d0f4-46b6-8da3-2f6335d0e89f
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,144,3c0c6f38-d90e-4a55-8ea8-328294c36120
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,604,a5d1b22d-4b9b-4816-af36-ccc2cd8e493f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,220,76db00c9-4289-43d1-be7a-a6e4c90c8f62
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,10,cbf8f2fc-c032-4204-9cc3-ee6e7a0382d3
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,306,b3ecc393-cc55-43d0-bc1c-1c937815e952
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,775,a696902c-7723-4322-a535-8773a009a2a4
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,310,99ec226d-dc21-4161-8b94-3a54dfad8fa3
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,82,a07b42d8-74e2-4065-b318-58f31d891569
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,46,1f109880-a602-4977-ba55-eac721ceb75a
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,269,c959b962-6f09-4284-936b-02e48f31e831
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,691,a40180cb-d605-491b-8715-13e34e919100
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,362,74ba438f-4bce-4047-ae3f-711dcec4a7c7
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,478,e58338f4-8831-4e65-a11d-584bb48aa242
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,577,28a92eba-964b-47e5-a737-751facc4d29e
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,480,1f489ac1-991e-4bb4-9309-a0f3223a70a3
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,92,fe0d847f-20ec-4773-92ee-8cbe64c77dca
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,69,1023ff00-efe8-4bb6-b9b2-21c2acbc7cb5
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,23,061158ad-f6fd-402d-95a9-f96ffd2d4929
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,281,87f0cd5f-6a51-4820-9be7-878970fedeeb
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,306,52d68599-e8f4-45cc-b676-5c60041d5b45
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,104,b5fb70b8-e09d-44fd-bbf0-89cdbfe6ce19
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,32,26ab715c-93bc-4e8f-ae55-377dd3bfdb09
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,511,2213aec4-688e-4000-a89f-08380f9500d1
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,351,7aca994a-47de-4dd5-a61e-344dd48d1a83
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,25,34cda5e5-97da-44d8-9d51-e0ff9193abf9
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,345,4cc20e2b-208a-460f-aa9b-98ef8b01af0e
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,58,2bcf4691-ac61-4413-ba3b-a766c54f85f7
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,492,719e9d04-2358-4793-a1b3-47840a3dc761
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,394,95be5b41-9126-4445-80ab-faa0d02dfbff
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,95,bf4a9c42-5bce-4cd0-949f-a7f3a54d4878
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,35,e89e2f60-d233-4a1a-b668-49dbcbec943e
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,292,8b0081b9-5f4b-4cd8-b03d-1d16b70b0e93
