state,district,tehsil,village,lgd_code,khasra_no,guid
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/90,58558956-1790-4261-921e-9ffc262c5b45
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,31,e296d03b-d31c-45f8-af1d-862f05cc9144
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,128,b861f16a-88d0-446b-b9ed-4c8c333cfabd
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,148,ef3d72fc-d60d-4179-8b35-7180fce006a3
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,62,87b78cfd-3c2c-4a3b-aa98-c9a9207a5c4b
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,19/2,9c640c10-5768-4595-ab64-6e7869a3798e
Telangana,Adilabad,Adilabad Rural,Takli,568988,43,ac6cb3c4-b8aa-49e3-9f2c-760caf0362fe
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,53/2,3f097f3c-6a39-45ca-9c6b-6eaa60114ac7
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/29,89393aec-0ba9-4d64-8006-51ec3a3887d4
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,43/1,85d811ea-67a2-4fb5-abe9-ee087e53e2dc
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,92/18,19e94f15-e7ad-4a40-a2ae-59596bfa54ce
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,157,4f7341ab-06d6-4667-a37d-eb3136186bb7
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,41,5e5f40d1-6250-4de8-8289-235143e27840
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,48,41d1b29f-d0d6-4f65-b644-a02796d55369
Telangana,Adilabad,Adilabad Rural,Belluri,569009,51,4473ddb2-4629-41e2-a1bb-24ec7e830500
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,5,4ad25a3d-8912-4fd9-a080-01f63a536371
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,4,895f123b-d6ad-4d98-a3ed-a9162d87bf88
Telangana,Adilabad,Adilabad Rural,Ramai,568990,20/2,35ca7546-b53b-4675-9357-e4bbd727d439
Telangana,Adilabad,Adilabad Rural,Ramai,568990,10,99da6d73-0d27-4d5d-9c07-95d2bc2f2480
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,108,22f05a95-eab2-4726-97e0-bd342714f310
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,199,a16f2c12-052b-4c7b-9da7-d3ee6ed235e3
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,66,d5d9f0ff-1d43-4907-bacd-f460d2c8cd47
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,64/1,2a10a537-965d-49f9-9014-5f1e35a3ba31
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,27,0a898236-fae4-4623-bdd7-7223751010aa
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,42,4ebfa786-608c-4f9a-8a12-47fc03ae8749
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/60,0cd8aecf-9ef8-4624-aadc-17f3e6a54a5f
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,16,b822b6f1-48f2-4434-be64-1694be39108b
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,23,eb168d9e-ac76-4c51-a20d-2a01049f236b
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/94,9e69d1b8-8ffa-4904-ab79-b421b9c137a2
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,35,6b10f160-dcb8-4046-b32c-f0524d57890b
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/22,3a2782b3-2f38-4e0c-a69a-405b530ef44c
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,4,26d9c7fc-9267-473d-9c8f-28eafa22ceba
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,22,47c211f2-20d5-47f0-8f1a-5a717a280b57
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,78/2,6deb4cee-5fdd-4dd1-a137-3588a184a658
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,39,6841734a-9e15-44f9-967c-e89916456745
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,83,2e621c49-ff27-4b6b-99bd-e412c1d315a9
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,133,81ee95ad-4cd6-4ee1-ad6b-4b3c23fe0421
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,113,e2d2b82b-9129-4b7c-b4f4-4da2e6ac03d0
Telangana,Adilabad,Adilabad Rural,Takli,568988,25,0cffa7e1-d5aa-4461-b729-22c2415ecd50
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,20,bc64696e-8a71-4278-a1b2-b9a626aab8e7
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,35,2790840a-9a92-406a-b801-d2bb44c912cf
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,72,e307d06d-9a5f-4403-b000-e0c882477cea
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,32/32,81364629-88f7-4166-9b8e-b942c1e104ae
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,92/10,88fb5b0c-d577-47c6-9b54-c65cab7d3652
Telangana,Adilabad,Adilabad Rural,Belluri,569009,36,97142737-747c-4549-b7c5-145de666b00c
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,96,898934f3-e83f-4ddc-b809-9062d99bf0ab
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,68,393a14fa-1df4-457c-84ac-764170a3e6cf
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,186,789c5ec9-a380-4c07-ab81-c2645d7af6e9
Telangana,Adilabad,Adilabad Rural,Takli,568988,42,7afb9a8c-cdfa-4da6-a31b-7bab58fb9b93
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,115/1,f4b815a3-34ac-45a7-af5d-3f0a43ec96e3
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,60,b4c08aaa-68a6-433e-8ca3-ed5d4a250aaf
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,47,189993b7-5c3d-4c1d-b1d4-c86107acd321
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,89/3,f4aee03d-aadb-44c3-b6bb-bfff2d9f4811
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,54,041867c6-33bf-4b98-86d6-b66f9ed75a99
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,67,f3a6cba1-d983-4541-861b-37489da2ba80
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,92/11,b079bc63-5738-4b5d-b2d6-24216aa3552a
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,50,e59e3950-b9a8-4fde-8fd2-9437b60054cc
Telangana,Adilabad,Adilabad Rural,Ramai,568990,31,d66e7a80-893b-4c11-99f1-b08e223a95ba
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,106,d5c8f519-9bcb-4ced-863d-d112db6990c3
Telangana,Adilabad,Adilabad Rural,Lokari,569000,2,2b3362dd-2392-4edf-bda3-2e08804066cb
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/126,b89d88a9-4d5d-4f99-bb1f-bdc0aae18f19
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,12,8bdb106f-c8fe-49c3-97dd-426ffb9f1f77
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/55,692cbc90-1c64-478a-97cc-994e311a6cf3
Telangana,Adilabad,Adilabad Rural,Ramai,568990,73,88f828d7-7db5-4813-9772-9828cd417acf
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,30,993662bb-702b-4cd7-947b-f4f85e3de5e2
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,169,1d2a3dc9-e2eb-42bb-b96b-7fd98caf65a5
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/112,65d62602-fa7d-43a1-a7f9-11c2246cd918
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,98,fa585f24-7d2c-4101-88be-9dfa92a06c63
Telangana,Adilabad,Adilabad Rural,Ramai,568990,20/5,82837284-76b0-40e7-b79b-86735a5149c3
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,26,58ebb1c6-8662-4067-bf80-7f82c72acc36
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/59,4efaa2d3-48d6-43ce-81ab-bdcd63683738
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/80,b041064d-5637-4dfc-891b-e9677aa886a4
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,99,ebb9c86c-72e2-40f3-8d52-733c0ec17557
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,59,edd747aa-f561-452e-a57d-29f892a5c082
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,28,9d679639-89b5-4830-ba55-e34237092fc6
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,50,d7ef9a87-a7f5-479c-a660-811c25c81279
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,22,d94a2ad5-1f4a-4cd1-9133-700be65487d8
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,3,165b862f-52b2-4067-a503-5544512fc087
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,o/131627,04f65085-2492-49c5-82cc-ff0b8ee43312
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,32/15,84021226-afd0-4b74-bcdc-9aeb764df699
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,52,628ea74b-69c6-4573-868b-44512cfac183
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/67,41740447-9f43-4aa5-afc1-969f1d2f4599
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,114,62c489f0-d58a-4a30-8ec4-af87833b1521
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,77/1,e202728f-6f10-49ab-a46d-1b59fad7e82a
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/7,10d6796b-5f2b-4e2f-8a8b-809ef8f89ad6
Telangana,Adilabad,Adilabad Rural,Ramai,568990,83/5,4a0e3585-3a29-40c8-952d-3958de4aacb6
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,25,f0e1e34c-c99f-4fe5-badc-ede1b80407fd
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,26,3f29b5df-430f-4d72-a9ed-33c422f1e744
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,28,cd65f4b4-53a8-4e50-92b9-9881e5aeade8
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,14,07f45146-08b6-41e1-b1f5-0f0a2a33364c
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,14/12,4f291f7b-cc2b-46b6-ae19-988f598f19ab
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,101,ca38d813-8fa9-4bf9-bdc5-a13891f38552
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,15/4,34801deb-8340-4956-a8ef-96d420e731b8
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,98,177be378-1bb8-4e63-8451-f447e5f769e3
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/83,11a6ab7f-28e6-4eff-94a9-98a89c655345
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,15,d2bea628-e01d-40d6-b892-ba6c43b7aa04
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/32,56ecd2c3-305c-4cf6-88fb-4139ba6a6234
Telangana,Adilabad,Adilabad Rural,Lokari,569000,4,285a4c3f-4da0-45ac-88b8-70053f0e01f5
Telangana,Adilabad,Adilabad Rural,Khandala,569010,33/9,9b525e2d-f731-43a5-82e7-8c1249df9827
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,147,ed8e48c3-3811-43d3-9118-8d4281a5ab8c
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,41,f59f3156-0040-4388-b6e0-f2ae6b347e80
Telangana,Adilabad,Adilabad Rural,Pochera,568979,17,ff370705-78e7-49e5-a5a2-f833e33f02cd
Telangana,Adilabad,Adilabad Rural,Pochera,568979,14/1,2b821930-535c-40dc-ab9b-bd01b3a20e52
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,24/2,dd7ea051-2673-4e4f-8073-da2f447df541
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,61,b6199baa-edd8-4d06-a0ea-8457c0fa03f2
Telangana,Adilabad,Adilabad Rural,Ramai,568990,41,64f96cca-830f-486c-9508-5acffb8f383d
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,54/3,6916f11c-7c41-4781-a7b6-686540299dbb
Telangana,Adilabad,Adilabad Rural,Takli,568988,19,4b417d09-9a87-48ad-b8dd-1b6a0ea6f9db
Telangana,Adilabad,Adilabad Rural,Lokari,569000,o/131921,cfb2f2ac-7d04-4da8-b591-fa6284e9a154
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,35,3003c0df-aa6b-42ad-92ef-5494f33b4331
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,105/4,7896ec8a-3d70-4e74-833f-4754b059cf64
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/135,4ae82773-1da4-4691-9a1d-0805712fbf04
Telangana,Adilabad,Adilabad Rural,Pochera,568979,19,30b36378-e741-473e-b350-fce246586643
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,60,e06f1b8b-7c28-4835-91ec-4e567299170f
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,41/4,5fe2b43b-98bd-499a-826c-44babf208f60
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,55,bad18315-80c3-44e7-8791-b33e11b25035
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,10,bdc92f09-d307-4c40-9b36-bf4b39ba975b
Telangana,Adilabad,Adilabad Rural,Belluri,569009,49/1,8e457e1c-792e-4af4-8556-eb6098843f54
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,161,09de0371-f165-4980-8e32-0edb737c9569
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,91,afc699e8-74bf-4be5-85cd-3c0b6994defb
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,25,b09d8c96-f9c9-439c-ae52-3e6c44869cbd
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/66,25e8a1d9-04bf-4683-9b4e-d07c9cf41d3e
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,155,df25facc-70ea-439b-9d6c-2f1190da0348
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,23,7f7a7769-aaae-4120-bea9-875a41c5d283
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,109,80579e0b-5c59-4ea4-826c-a6b203196826
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,69,a65608da-461c-4374-8dc1-45035b2efa89
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,15/1,a3c307b5-1e91-46ca-b346-50dee1af9aa7
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,32/21,82e77a27-ed6a-453b-aee6-236c2168b2a8
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,4,17f5dc2e-5da9-4c6b-bf4a-60bcae3745b4
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,51,0fc0600c-1ea3-4b0f-946b-96091cb4700a
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,143,86702249-029a-4572-bcbb-b78ec85a1080
Telangana,Adilabad,Adilabad Rural,Belluri,569009,47/1,c5126a31-43cc-42f2-993d-9723711156c5
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,45,a2f9753f-b510-44ad-a551-95338c6c07cd
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,17/8,ea122a64-df8a-4c87-9e20-cc29a0c50159
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,159,73a19ea9-c909-4a22-bc48-6af743442772
Telangana,Adilabad,Adilabad Rural,Ramai,568990,78,631de19d-9cb5-4d58-a45a-9e17f0367f21
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,27,6ad8c68c-cfcc-42d7-ad63-f5b2a7bec460
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/28,717da053-6e1c-4a07-a733-11175d4d963e
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,134,1eee9657-8d10-4022-ad93-1632120eb3b2
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,21,746de240-1fd7-4304-be8d-3b0676042297
Telangana,Adilabad,Adilabad Rural,Maleborgaon,569003,5/2,da7219a6-ad18-4a82-91d1-653595850a4e
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,63,2ae88794-0fe5-4a59-8959-76e7e49c11cc
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,108,370168cd-a413-425d-a031-061e232143f1
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,97/4,e572adef-d531-40ed-b049-de27f15ebd45
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,83,3088481a-a1e3-4f62-ae75-b5baa5da1b2b
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,73/1,16278225-6e41-4414-bc8f-673b5533632e
Telangana,Adilabad,Adilabad Rural,Maregaon,569014,2,0f52bb6a-f455-4f4f-a898-8c32f8679774
Telangana,Adilabad,Adilabad Rural,Pochera,568979,15,d37c07be-eed1-4986-a456-c4fff87322cc
Telangana,Adilabad,Adilabad Rural,Wanwat,569008,16/17,212ffbc8-0a21-4078-a496-9f9e2c3882a6
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,102,c02022da-b89f-4288-a798-c5e023b068b3
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,6,d3bc37d8-fef3-4f19-93a5-ce8158aa797f
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,115/6,5f6c6a40-5d71-4a8a-a91d-5e7652d98aff
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,11,2feefc39-3681-427c-b722-236124f5e024
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,47,5e69b6e5-69c9-445c-b1a3-4e8bd924025e
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,3,af393c79-eb58-4ccb-806e-5bd8bda31280
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,63,380d7718-328c-4ca2-a002-4738c8ac88a1
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/137,d9544545-ecf9-4e03-8ab0-e7bc60f887dc
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,9,1c9bdf6b-d82b-4d43-a7cd-09238aa69ed4
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,29,afcaec25-22a6-48a5-b73e-2e149f77f4ee
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,28,1ef2eb45-c321-4abf-b421-99a1fd9ff97e
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/106,a4187064-a030-4682-9079-6f423a45eb5f
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,2,99d219d6-4c64-4c48-9104-b2a410efa8cb
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,7,be1acf38-5722-4d27-9efe-8c1fdb986813
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,16,ef10451d-a8b5-47cc-828e-1d66e8f3627c
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,129,072c5fc0-4f20-493e-a2c4-183e60264b9a
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,28,957bfde7-fedc-44ae-858e-4e1deedfd45b
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,131,eb11716d-192f-4cee-8d69-35b62eeb4347
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,52,1475e16c-0838-45d0-8a71-97f13ede3bff
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,10,0dd1992a-7c40-42fd-8aac-2240e4eb52ee
Telangana,Adilabad,Adilabad Rural,Ramai,568990,81,12f9b492-fb09-40de-9e52-d481de775095
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,44/1,dc8c9088-af9e-4eff-819c-783267772f1a
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,12,6d34c1b0-09ef-4516-9627-2471cdc30910
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,23,800b9f51-41e3-40fc-bd19-00ee4f5b27e5
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,16,80756352-fb54-4cd9-80ed-76ff0679825e
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,44/1,e0e1bc46-1198-4980-a990-f682725c86f4
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,62,72ccbe9f-3863-4faa-b26b-37c870b95014
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,40,21bc5dca-c688-4055-8ede-ccc710a762d5
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,3,a1a39b0f-8e0a-40d5-b023-acb93d311a4a
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,16,6c078311-eb4a-4c45-9227-b8c74d62b25b
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,4,3f041f40-47ad-4fbb-945b-1d8257894ed6
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,92/19,ba10e969-aaf9-4608-bb56-3a47e6c2936a
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,60,ac071db7-a54e-4b3d-a1c8-bce648729797
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,191/3,5a36cab9-bb6d-4125-b06a-67189774ddfb
Telangana,Adilabad,Adilabad Rural,Ashodaburki,569006,1,8c266dd7-aea9-46d9-b379-52bff7cf184d
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,126,5616b7d4-27bf-4b78-bdd4-964a61c328cf
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,9,ede25b5f-8cab-46bf-9d87-45ba4ec58c7d
Telangana,Adilabad,Adilabad Rural,Pochera,568979,32,2a11e509-4da1-4368-aaa7-ad5df584b3b2
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,38,009f9be0-c5be-45a3-b406-e9134f37beb7
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,43,2d8ad0dd-2047-4189-bca8-45034a03b86b
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,83,c6ff3f66-553c-4326-a231-a4f2f166169e
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/58,0f3b1715-c0dd-4b65-9902-2c9f1b3ec162
Telangana,Adilabad,Adilabad Rural,Pochera,568979,4/7,7339c7cc-86c5-478a-9d1a-f7729f117fb1
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,70,353c1ef5-812b-4b9d-94f5-2aa86caaa866
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,14/1,c503dff0-fde0-46c7-9b32-01cdf7c62a73
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,34,09abda0d-8a4b-4194-8772-45365ec9c70d
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,93,0b735df8-4f3a-4d74-9103-61d5a030439b
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,38,f55fcbb2-8d82-495f-b4ea-351abc0d4056
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,14/8,10d9e30b-23fb-4a18-89fc-5ac5bb298ce3
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,5,c9889ef7-2d05-46a4-bfe2-b821f2e195bf
Telangana,Adilabad,Adilabad Rural,Dimma,568978,12,98146f1e-7878-4bac-bcad-5ef37f2db6c1
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,103,07b30bfe-b2d5-42c9-921d-ec7f4ce889f7
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,o/129253,34afb163-96c4-4f07-bcb7-ddc364c72e48
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,90/1,763d6842-bcee-47ab-9f71-4fd9b62ab83a
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,o/128960,d330ceaf-4fc1-4497-ac0b-aee8100958d3
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/77,550ed780-dd4b-4ab9-ab3c-7070fb882589
Telangana,Adilabad,Adilabad Rural,Dimma,568978,2,260aa152-62b3-453f-8286-2ae1c49774c0
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,5,949c3680-adc4-44bf-9c0d-c8005df4ddcc
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,107,5e106cee-d017-4690-b0c4-8d31241821cf
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,56,2dafd876-9883-41fc-8bdf-8feb9b667258
Telangana,Adilabad,Adilabad Rural,Belluri,569009,13,dd4af2fa-19ae-4035-8008-884f67572429
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,76,12dc95f5-224b-4543-9f53-d74c7da969b4
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,64,4271d31d-e1ab-48fd-889b-ae456fbd4bbe
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,56,2ba596cb-65e7-4775-9a30-524d32722fe2
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,o/131573,9ed869c0-84aa-46bd-b9d0-fe28ef814624
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,1,21127dfb-fabb-43fa-ad38-7f5175664ae4
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,41,4643476b-c301-4f96-b90e-9cb6332183b0
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,94,0b157bfc-180d-4070-92d3-5e5479b8a6d8
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,26/1,dbdffe82-1952-4bdf-bc97-2c6ca77cd90b
Telangana,Adilabad,Adilabad Rural,Kottur,568998,7,5a8221e7-fa87-471c-a5f7-00840798d98d
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,99/1,aa8cf1da-cd8d-405d-a7d5-37914836922e
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,21/1/1,83993b16-4b0d-4d5b-b47e-bed7183616c2
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,139,ad16c92d-a021-49c9-88b0-f83dc477841b
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,150,0d26534e-e0d8-45c3-af3f-6797e377b511
Telangana,Adilabad,Adilabad Rural,Kottur,568998,17,11823e7b-b48e-4884-8869-6dfdbd44220d
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,32,cd10c40f-dd4b-43c5-853e-5dfee7cc3f82
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,60,42c1341c-67c7-478c-b57c-a4c5d184cc57
Telangana,Adilabad,Adilabad Rural,Ramai,568990,19,0e71d84a-2598-483d-97b6-9b32583e18a7
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,27,aa2b3c6d-2c3e-4c41-b09b-cad76a5cffdc
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,99/2,8703bc96-fd8c-4a1e-abfd-0c6382c45138
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,104,977f8ccc-651d-4e59-ae9e-4e81e8f7d29f
Telangana,Adilabad,Adilabad Rural,Pochera,568979,28,5b1e7197-33a7-4acd-b893-2503478cc887
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,9,e3e24923-c1b2-4e39-b127-9f1d1af35e9b
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,o/129767,3eb1c978-c861-4719-9333-241f7f99d66e
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,105/1,ce8559d2-6a52-44b1-8915-7f2858363ac5
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/23,92744521-c8a0-4638-a9e6-48e9e5d33386
